"","celltype"
"x2_52_0_1_bc1763","Astro"
"x2_94_1_1_2_bc0678","Astro"
"x2_94_1_1_2_bc0391","Astro"
"x2_52_1_1_bc1202","Astro"
"x2_41_1_1_bc1105","Astro"
"x2_52_1_2_bc2467","Astro"
"x2_35_1_bc2006","Astro"
"x2_35_3_bc2210","Astro"
"x2_52_3_1_bc2160","Astro"
"x2_98_4_2_1_bc2056","Astro"
"x2_98_4_2_2_bc1230","Astro"
"x2_35_3_bc2573","Astro"
"x2_52_3_1_bc2197","Astro"
"x2_98_4_1_1_bc2562","Astro"
"x2_52_0_1_bc1152","Astro"
"x2_75_0_1_bc1670","Astro"
"x2_35_3_bc2656","Astro"
"x2_35_1_bc1240","Astro"
"x2_98_4_2_2_bc1293","Astro"
"x2_94_1_2_bc0699","Astro"
"x2_41_1_1_bc2711","Astro"
"x2_98_1_1_bc0608","Astro"
"x2_94_4_2_2_bc0319","Astro"
"x2_75_0_4_bc2976","Astro"
"x2_35_3_bc1311","Astro"
"x2_98_4_2_2_bc0709","Astro"
"x2_52_3_2_bc2549","Astro"
"x2_52_0_2_bc0428","Astro"
"x2_58_0_1_bc3133","Astro"
"x2_98_4_1_2_bc0632","Astro"
"x2_98_1_1_bc0548","Astro"
"x2_94_1_1_1_bc0868","Astro"
"x2_52_0_1_bc2631","Astro"
"x2_52_0_2_bc1498","Astro"
"x2_35_0_bc1745","Astro"
"x2_98_4_1_1_bc1623","Astro"
"x2_52_3_1_bc1396","Astro"
"x2_94_1_1_1_bc0906","Astro"
"x2_58_0_2_bc1493","Astro"
"x2_98_1_1_bc0406","Astro"
"x2_52_1_1_bc0388","Astro"
"x2_98_4_2_1_bc0773","Astro"
"x2_35_1_bc0993","Astro"
"x2_75_0_4_bc3335","Astro"
"x2_98_1_1_bc0415","Astro"
"x2_75_0_2_bc1019","Astro"
"x2_75_0_4_bc1482","Astro"
"x2_52_0_2_bc0494","Astro"
"x2_35_1_bc1636","Astro"
"x2_52_1_2_bc1454","Astro"
"x2_75_0_1_bc0879","Astro"
"x2_52_0_2_bc1816","Astro"
"x2_94_1_2_bc0748","Astro"
"x2_98_1_1_bc0217","Astro"
"x2_52_0_2_bc1911","Astro"
"x2_75_0_3_bc1299","Astro"
"x2_35_3_bc1910","Astro"
"x2_52_1_1_bc2527","Astro"
"x2_58_0_1_bc1316","Astro"
"x2_75_0_4_bc1394","Astro"
"x2_52_0_1_bc1053","Astro"
"x2_58_0_1_bc3079","Astro"
"x2_52_3_2_bc2739","Astro"
"x2_58_0_1_bc2182","Astro"
"x2_52_3_2_bc2076","Astro"
"x2_75_0_2_bc0878","Astro"
"x2_35_0_bc1555","Astro"
"x2_35_0_bc1813","Astro"
"x2_75_0_1_bc1774","Astro"
"x2_75_0_1_bc2544","Astro"
"x2_98_4_2_2_bc1010","Astro"
"x2_52_1_2_bc1101","Astro"
"x2_52_0_2_bc0267","Astro"
"x2_35_3_bc2136","Astro"
"x2_41_1_1_bc2325","Astro"
"x2_52_0_2_bc0753","Astro"
"x2_94_1_2_bc0956","Astro"
"x2_94_1_1_2_bc0519","Astro"
"x2_52_3_1_bc1431","Astro"
"x2_98_1_1_bc0238","Astro"
"x2_52_3_1_bc2115","Astro"
"x2_94_1_1_1_bc0502","Astro"
"x2_52_0_2_bc0394","Astro"
"x2_35_3_bc1807","Astro"
"x2_41_1_1_bc1200","Astro"
"x2_52_0_2_bc0471","Astro"
"x2_98_4_2_2_bc2779","Astro"
"x2_52_1_2_bc1745","Astro"
"x2_75_0_3_bc1978","Astro"
"x2_94_4_2_1_bc0413","Astro"
"x2_35_3_bc1712","Astro"
"x2_58_0_1_bc1010","Astro"
"x2_41_1_1_bc3891","Astro"
"x2_75_0_3_bc1038","Astro"
"x2_41_1_1_bc0797","Astro"
"x2_35_3_bc3034","Astro"
"x2_52_3_2_bc2593","Astro"
"x2_98_4_1_1_bc2253","Astro"
"x2_41_1_1_bc3099","Astro"
"x2_98_4_2_1_bc1442","Astro"
"x2_41_1_1_bc2213","Astro"
"x2_52_0_1_bc1297","Astro"
"x2_58_0_1_bc2903","Astro"
"x2_98_1_1_bc1648","Astro"
"x2_52_3_1_bc1785","Astro"
"x2_58_0_2_bc0661","Astro"
"x2_52_0_1_bc3281","Astro"
"x2_94_1_2_bc1025","Astro"
"x2_52_0_2_bc1449","Astro"
"x2_94_4_1_2_bc1532","Astro"
"x2_35_3_bc1552","Astro"
"x2_98_4_2_1_bc1615","Astro"
"x2_94_4_2_1_bc1332","Astro"
"x2_41_1_1_bc1247","Astro"
"x2_94_1_2_bc0589","Astro"
"x2_35_0_bc2633","Astro"
"x2_41_1_1_bc3451","Astro"
"x2_52_3_2_bc1974","Astro"
"x2_75_0_2_bc0555","Astro"
"x2_94_1_2_bc1211","Astro"
"x2_58_0_2_bc1002","Astro"
"x2_52_3_1_bc1844","Astro"
"x2_75_0_2_bc1496","Astro"
"x2_52_0_1_bc0979","Astro"
"x2_41_1_1_bc1913","Astro"
"x2_52_1_1_bc1254","Astro"
"x2_35_3_bc1399","Astro"
"x2_52_3_1_bc2088","Astro"
"x2_52_3_1_bc1708","Astro"
"x2_41_1_1_bc1793","Astro"
"x2_35_3_bc2722","Astro"
"x2_52_0_1_bc1322","Astro"
"x2_52_0_2_bc0721","Astro"
"x2_35_1_bc1091","Astro"
"x2_35_3_bc2715","Astro"
"x2_52_0_1_bc1333","Astro"
"x2_98_1_1_bc0850","Astro"
"x2_35_3_bc2777","Astro"
"x2_52_0_1_bc3353","Astro"
"x2_52_0_2_bc1499","Astro"
"x2_52_3_2_bc2694","Astro"
"x2_75_0_4_bc0772","Astro"
"x2_41_1_1_bc2256","Astro"
"x2_52_1_2_bc1451","Astro"
"x2_35_3_bc1031","Astro"
"x2_35_1_bc2694","Astro"
"x2_35_1_bc1518","Astro"
"x2_35_1_bc1108","Astro"
"x2_41_1_1_bc1409","Astro"
"x2_35_3_bc2519","Astro"
"x2_52_3_2_bc1305","Astro"
"x2_52_3_2_bc2025","Astro"
"x2_98_4_2_2_bc0401","Astro"
"x2_35_1_bc1397","Astro"
"x2_58_0_1_bc1197","Astro"
"x2_58_0_1_bc2072","Astro"
"x2_98_1_1_bc0662","Astro"
"x2_52_1_1_bc2403","Astro"
"x2_98_4_2_2_bc1206","Astro"
"x2_35_0_bc1609","Astro"
"x2_94_1_2_bc1850","Astro"
"x2_94_4_1_2_bc0496","Astro"
"x2_52_1_1_bc1142","Astro"
"x2_75_0_1_bc0845","Astro"
"x2_35_0_bc2298","Astro"
"x2_52_3_1_bc0993","Astro"
"x2_52_0_2_bc1136","Astro"
"x2_35_3_bc2316","Astro"
"x2_94_4_2_1_bc0536","Astro"
"x2_98_4_2_1_bc1576","Astro"
"x2_58_0_2_bc0850","Astro"
"x2_94_4_1_1_bc0957","Astro"
"x2_98_4_1_2_bc1650","Astro"
"x2_98_4_1_1_bc1356","Astro"
"x2_52_3_1_bc1995","Astro"
"x2_41_1_1_bc2355","Astro"
"x2_75_0_4_bc0960","Astro"
"x2_98_4_1_1_bc1553","Astro"
"x2_94_4_2_1_bc1348","Astro"
"x2_52_0_2_bc1654","Astro"
"x2_94_4_1_2_bc0946","Astro"
"x2_35_1_bc1145","Astro"
"x2_52_1_1_bc0567","Astro"
"x2_41_1_1_bc2796","Astro"
"x2_52_1_2_bc1535","Astro"
"x2_35_1_bc2290","Astro"
"x2_35_1_bc3705","Astro"
"x2_52_3_1_bc1689","Astro"
"x2_98_4_1_2_bc0351","Astro"
"x2_35_1_bc1580","Astro"
"x2_52_3_2_bc0482","Astro"
"x2_98_4_1_2_bc1629","Astro"
"x2_52_0_1_bc1184","Astro"
"x2_94_1_1_2_bc0510","Astro"
"x2_52_0_1_bc3530","Astro"
"x2_35_1_bc2679","Astro"
"x2_75_0_4_bc2475","Astro"
"x2_52_0_1_bc1657","Astro"
"x2_75_0_2_bc1576","Astro"
"x2_35_0_bc1490","Astro"
"x2_98_4_2_1_bc1840","Astro"
"x2_75_0_1_bc1126","Astro"
"x2_52_0_1_bc1867","Astro"
"x2_52_3_2_bc2553","Astro"
"x2_41_1_1_bc2510","Astro"
"x2_75_0_1_bc1564","Astro"
"x2_75_0_2_bc2298","Astro"
"x2_52_0_1_bc1988","Astro"
"x2_98_1_1_bc1388","Astro"
"x2_94_1_1_1_bc0374","Astro"
"x2_94_1_1_2_bc0405","Astro"
"x2_75_0_1_bc0596","Astro"
"x2_52_3_2_bc2678","Astro"
"x2_98_4_2_2_bc1755","Astro"
"x2_52_3_2_bc1725","Astro"
"x2_35_1_bc1356","Astro"
"x2_41_1_1_bc3689","Astro"
"x2_98_4_2_1_bc1065","Astro"
"x2_35_1_bc1214","Astro"
"x2_52_3_1_bc2267","Astro"
"x2_75_0_2_bc2129","Astro"
"x2_52_1_1_bc0990","Astro"
"x2_94_1_1_2_bc0423","Astro"
"x2_35_3_bc2490","Astro"
"x2_94_1_1_1_bc0362","Astro"
"x2_98_4_2_1_bc0926","Astro"
"x2_41_1_1_bc3074","Astro"
"x2_98_4_2_1_bc0666","Astro"
"x2_35_1_bc2814","Astro"
"x2_52_0_1_bc2267","Astro"
"x2_52_3_2_bc1899","Astro"
"x2_94_1_2_bc0875","Astro"
"x2_52_1_1_bc1103","Astro"
"x2_52_0_2_bc2028","Astro"
"x2_52_0_1_bc1996","Astro"
"x2_35_0_bc1562","Astro"
"x2_75_0_2_bc1820","Astro"
"x2_52_0_1_bc3262","Astro"
"x2_52_1_1_bc1733","Astro"
"x2_75_0_2_bc1438","Astro"
"x2_75_0_4_bc2676","Astro"
"x2_58_0_1_bc1356","Astro"
"x2_94_4_1_2_bc0602","Astro"
"x2_58_0_1_bc1015","Astro"
"x2_52_0_1_bc1371","Astro"
"x2_52_0_1_bc1386","Astro"
"x2_52_0_2_bc1501","Astro"
"x2_35_3_bc2464","Astro"
"x2_52_0_2_bc0417","Astro"
"x2_52_3_2_bc2634","Astro"
"x2_52_0_2_bc0565","Astro"
"x2_41_1_1_bc2505","Astro"
"x2_52_3_2_bc2662","Astro"
"x2_35_3_bc1381","Astro"
"x2_41_1_1_bc1037","Astro"
"x2_52_0_2_bc0367","Astro"
"x2_52_0_2_bc2003","Astro"
"x2_52_3_2_bc2144","Astro"
"x2_52_0_2_bc0423","Astro"
"x2_98_4_1_1_bc2071","Astro"
"x2_41_1_1_bc1827","Astro"
"x2_52_3_1_bc1071","Astro"
"x2_35_3_bc0938","Astro"
"x2_58_0_1_bc1680","Astro"
"x2_52_3_2_bc2746","Astro"
"x2_52_1_1_bc1016","Astro"
"x2_41_1_1_bc2610","Astro"
"x2_75_0_3_bc2113","Astro"
"x2_58_0_1_bc1718","Astro"
"x2_75_0_3_bc1025","Astro"
"x2_52_0_2_bc0855","Astro"
"x2_35_3_bc1420","Astro"
"x2_35_0_bc2674","Astro"
"x2_35_1_bc3547","Astro"
"x2_52_1_1_bc0852","Astro"
"x2_35_1_bc0941","Astro"
"x2_58_0_1_bc2296","Astro"
"x2_94_1_2_bc0615","Astro"
"x2_52_0_2_bc0501","Astro"
"x2_52_1_2_bc2638","Astro"
"x2_41_1_1_bc2011","Astro"
"x2_41_1_1_bc1012","Astro"
"x2_75_0_1_bc1081","Astro"
"x2_75_0_1_bc1806","Astro"
"x2_52_1_2_bc1073","Astro"
"x2_52_0_1_bc3139","Astro"
"x2_75_0_4_bc3140","Astro"
"x2_35_1_bc1086","Astro"
"x2_41_1_1_bc1976","Astro"
"x2_58_0_2_bc1060","Astro"
"x2_52_0_2_bc1922","Astro"
"x2_52_3_2_bc1637","Astro"
"x2_98_1_1_bc1481","Astro"
"x2_75_0_2_bc2267","Astro"
"x2_75_0_4_bc0933","Astro"
"x2_41_1_1_bc1432","Astro"
"x2_98_4_2_1_bc0759","Astro"
"x2_41_1_1_bc1046","Astro"
"x2_52_3_2_bc1570","Astro"
"x2_58_0_2_bc0605","Astro"
"x2_75_0_4_bc0996","Astro"
"x2_52_3_2_bc2499","Astro"
"x2_52_0_1_bc3125","Astro"
"x2_52_0_2_bc1651","Astro"
"x2_35_3_bc2893","Astro"
"x2_52_3_2_bc2198","Astro"
"x2_41_1_1_bc1445","Astro"
"x2_52_0_2_bc0892","Astro"
"x2_35_1_bc3713","Astro"
"x2_35_3_bc1283","Astro"
"x2_75_0_2_bc0937","Astro"
"x2_52_0_1_bc1369","Astro"
"x2_52_0_2_bc1139","Astro"
"x2_52_3_1_bc1794","Astro"
"x2_35_3_bc1908","Astro"
"x2_98_4_2_2_bc0631","Astro"
"x2_52_3_1_bc2142","Astro"
"x2_58_0_2_bc2008","Astro"
"x2_94_1_1_1_bc0545","Astro"
"x2_52_1_1_bc1014","Astro"
"x2_52_1_1_bc0849","Astro"
"x2_52_3_2_bc2276","Astro"
"x2_75_0_4_bc2064","Astro"
"x2_98_1_1_bc0787","Astro"
"x2_52_1_1_bc0917","Astro"
"x2_98_4_2_1_bc0831","Astro"
"x2_52_0_2_bc0146","Astro"
"x2_94_4_2_1_bc0547","Astro"
"x2_58_0_2_bc1233","Astro"
"x2_52_1_2_bc0787","Astro"
"x2_94_4_2_1_bc1208","Astro"
"x2_52_0_1_bc3178","Astro"
"x2_52_0_1_bc2522","Astro"
"x2_52_3_1_bc1170","Astro"
"x2_52_0_1_bc1500","Astro"
"x2_98_4_2_2_bc0451","Astro"
"x2_35_0_bc1473","Astro"
"x2_35_1_bc0769","Astro"
"x2_98_4_1_1_bc1526","Astro"
"x2_52_1_1_bc0718","Astro"
"x2_52_3_2_bc1618","Astro"
"x2_94_1_2_bc1369","Astro"
"x2_35_1_bc1261","Astro"
"x2_52_0_1_bc1566","Astro"
"x2_75_0_1_bc0913","Astro"
"x2_41_1_1_bc1888","Astro"
"x2_35_0_bc2704","Astro"
"x2_52_3_1_bc2076","Astro"
"x2_52_0_2_bc0881","Astro"
"x2_75_0_1_bc1208","Astro"
"x2_94_1_2_bc1617","Astro"
"x2_52_0_2_bc0908","Astro"
"x2_98_4_1_2_bc0741","Astro"
"x2_98_4_1_2_bc0785","Astro"
"x2_98_4_2_2_bc1747","Astro"
"x2_75_0_1_bc1071","Astro"
"x2_52_0_1_bc0977","Astro"
"x2_35_3_bc0784","Astro"
"x2_52_0_1_bc3096","Astro"
"x2_52_0_1_bc1548","Astro"
"x2_94_4_2_1_bc0493","Astro"
"x2_41_1_1_bc1900","Astro"
"x2_52_0_2_bc1422","Astro"
"x2_35_0_bc1858","Astro"
"x2_35_1_bc0332","Astro"
"x2_75_0_4_bc1449","Astro"
"x2_75_0_2_bc2033","Astro"
"x2_75_0_3_bc1858","Astro"
"x2_41_1_1_bc1138","Astro"
"x2_98_4_2_1_bc0648","Astro"
"x2_52_0_1_bc3290","Astro"
"x2_35_3_bc2965","Astro"
"x2_52_1_1_bc0902","Astro"
"x2_75_0_1_bc0447","Astro"
"x2_35_3_bc1463","Astro"
"x2_52_3_2_bc2272","Astro"
"x2_41_1_1_bc1863","Astro"
"x2_35_3_bc2695","Astro"
"x2_41_1_1_bc3000","Astro"
"x2_98_4_2_2_bc0828","Astro"
"x2_98_4_2_2_bc0510","Astro"
"x2_94_1_1_2_bc0436","Astro"
"x2_52_1_2_bc1278","Astro"
"x2_94_1_1_1_bc0364","Astro"
"x2_94_4_2_2_bc0870","Astro"
"x2_52_1_1_bc1138","Astro"
"x2_75_0_4_bc2014","Astro"
"x2_75_0_4_bc2311","Astro"
"x2_35_1_bc1292","Astro"
"x2_35_3_bc1735","Astro"
"x2_98_4_2_1_bc2051","Astro"
"x2_52_0_2_bc1002","Astro"
"x2_94_1_2_bc0438","Astro"
"x2_52_3_1_bc0977","Astro"
"x2_52_3_2_bc1421","Astro"
"x2_98_4_1_1_bc0858","Astro"
"x2_52_0_1_bc2323","Astro"
"x2_75_0_2_bc1689","Astro"
"x2_52_3_2_bc2212","Astro"
"x2_75_0_4_bc1685","Astro"
"x2_52_3_2_bc1689","Astro"
"x2_41_1_1_bc3041","Astro"
"x2_41_1_1_bc1340","Astro"
"x2_41_1_1_bc2004","Astro"
"x2_35_1_bc1426","Astro"
"x2_58_0_2_bc1716","Astro"
"x2_58_0_2_bc0511","Astro"
"x2_52_0_1_bc2278","Astro"
"x2_94_1_1_2_bc0468","Astro"
"x2_35_3_bc2410","Astro"
"x2_35_3_bc1553","Astro"
"x2_41_1_1_bc3145","Astro"
"x2_98_4_2_1_bc0335","Astro"
"x2_98_4_1_1_bc1752","Astro"
"x2_98_4_2_1_bc1501","Astro"
"x2_52_3_2_bc2415","Astro"
"x2_41_1_1_bc2723","Astro"
"x2_52_0_2_bc1067","Astro"
"x2_52_0_2_bc0845","Astro"
"x2_35_3_bc1781","Astro"
"x2_35_3_bc2854","Astro"
"x2_41_1_1_bc1862","Astro"
"x2_52_0_2_bc0450","Astro"
"x2_35_1_bc2114","Astro"
"x2_41_1_1_bc3361","Astro"
"x2_98_4_2_2_bc1130","Astro"
"x2_52_3_2_bc1683","Astro"
"x2_52_3_2_bc2151","Astro"
"x2_41_1_1_bc0897","Astro"
"x2_98_1_1_bc0534","Astro"
"x2_52_3_2_bc1549","Astro"
"x2_75_0_3_bc1940","Astro"
"x2_98_4_2_2_bc0400","Astro"
"x2_35_3_bc1365","Astro"
"x2_94_4_1_1_bc1034","Astro"
"x2_52_3_2_bc1179","Astro"
"x2_41_1_1_bc3276","Astro"
"x2_52_0_2_bc0533","Astro"
"x2_98_4_2_1_bc1749","Astro"
"x2_98_4_1_2_bc1763","Astro"
"x2_41_1_1_bc2293","Astro"
"x2_58_0_1_bc3381","Astro"
"x2_98_4_1_1_bc1171","Astro"
"x2_98_4_1_2_bc0439","Astro"
"x2_98_4_2_2_bc0981","Astro"
"x2_52_3_1_bc1091","Astro"
"x2_75_0_2_bc0954","Astro"
"x2_94_1_2_bc1137","Astro"
"x2_35_3_bc1683","Astro"
"x2_98_4_2_2_bc1775","Astro"
"x2_52_3_2_bc1365","Astro"
"x2_35_1_bc2091","Astro"
"x2_52_0_2_bc0412","Astro"
"x2_52_3_2_bc1924","Astro"
"x2_52_3_1_bc1526","Astro"
"x2_98_4_1_2_bc0820","Astro"
"x2_52_0_1_bc1027","Astro"
"x2_98_4_1_2_bc0520","Astro"
"x2_41_1_1_bc1282","Astro"
"x2_52_0_2_bc0735","Astro"
"x2_58_0_1_bc3160","Astro"
"x2_35_1_bc3262","Astro"
"x2_94_1_2_bc1008","Astro"
"x2_35_3_bc1379","Astro"
"x2_35_3_bc1693","Astro"
"x2_35_1_bc1639","Astro"
"x2_52_1_2_bc1838","Astro"
"x2_75_0_4_bc0991","Astro"
"x2_52_0_2_bc1597","Astro"
"x2_98_4_2_1_bc1169","Astro"
"x2_41_1_1_bc0904","Astro"
"x2_75_0_2_bc1631","Astro"
"x2_35_3_bc2702","Astro"
"x2_94_1_2_bc0750","Astro"
"x2_35_1_bc0859","Astro"
"x2_94_4_2_2_bc1001","Astro"
"x2_52_0_1_bc2475","Astro"
"x2_52_1_1_bc0824","Astro"
"x2_94_4_2_2_bc0775","Astro"
"x2_94_1_2_bc0747","Astro"
"x2_75_0_1_bc1686","Astro"
"x2_94_4_1_2_bc0776","Astro"
"x2_75_0_3_bc1383","Astro"
"x2_52_0_2_bc0266","Astro"
"x2_98_4_1_2_bc2472","Astro"
"x2_35_1_bc1428","Astro"
"x2_98_4_2_1_bc0949","Astro"
"x2_52_3_2_bc1357","Astro"
"x2_94_4_2_2_bc0398","Astro"
"x2_35_1_bc1902","Astro"
"x2_94_4_2_1_bc1396","Astro"
"x2_94_4_2_2_bc0490","Astro"
"x2_52_3_1_bc2078","Astro"
"x2_41_1_1_bc2537","Astro"
"x2_94_4_1_1_bc1260","Astro"
"x2_52_0_1_bc2173","Astro"
"x2_98_4_1_2_bc1496","Astro"
"x2_98_4_1_1_bc0370","Astro"
"x2_35_3_bc0511","Astro"
"x2_75_0_4_bc1267","Astro"
"x2_75_0_1_bc0981","Astro"
"x2_98_4_2_1_bc0988","Astro"
"x2_35_3_bc1790","Astro"
"x2_52_3_2_bc1822","Astro"
"x2_35_0_bc1411","Astro"
"x2_52_1_2_bc0984","Astro"
"x2_58_0_1_bc0976","Astro"
"x2_52_0_2_bc1258","Astro"
"x2_52_3_1_bc1451","Astro"
"x2_75_0_4_bc2209","Astro"
"x2_98_1_1_bc0503","Astro"
"x2_52_1_2_bc1332","Astro"
"x2_35_1_bc2267","Astro"
"x2_52_1_1_bc1183","Astro"
"x2_98_4_1_1_bc1560","Astro"
"x2_52_0_2_bc1255","Astro"
"x2_52_0_2_bc0906","Astro"
"x2_98_4_1_2_bc0759","Astro"
"x2_35_0_bc1983","Astro"
"x2_75_0_2_bc1237","Astro"
"x2_35_1_bc1717","Astro"
"x2_58_0_2_bc1102","Astro"
"x2_94_4_1_1_bc0570","Astro"
"x2_52_3_2_bc1493","Astro"
"x2_98_4_1_1_bc1499","Astro"
"x2_52_3_1_bc1169","Astro"
"x2_58_0_1_bc0950","Astro"
"x2_52_0_2_bc1038","Astro"
"x2_52_0_1_bc1440","Astro"
"x2_98_1_1_bc1785","Astro"
"x2_52_0_2_bc0895","Astro"
"x2_94_4_2_1_bc0498","Astro"
"x2_52_0_1_bc1197","Astro"
"x2_75_0_1_bc1758","Astro"
"x2_52_1_1_bc1149","Astro"
"x2_98_4_1_1_bc2463","Astro"
"x2_94_1_2_bc1098","Astro"
"x2_75_0_4_bc1096","Astro"
"x2_75_0_1_bc2556","Astro"
"x2_75_0_3_bc1215","Astro"
"x2_75_0_2_bc1244","Astro"
"x2_98_1_1_bc1617","Astro"
"x2_41_1_1_bc0931","Astro"
"x2_52_0_1_bc2092","Astro"
"x2_52_1_2_bc2105","Astro"
"x2_98_4_2_2_bc0489","Astro"
"x2_35_3_bc1226","Astro"
"x2_35_3_bc1871","Astro"
"x2_52_0_2_bc0372","Astro"
"x2_98_4_1_1_bc1455","Astro"
"x2_52_1_1_bc0764","Astro"
"x2_35_3_bc2097","Astro"
"x2_52_0_2_bc0593","Astro"
"x2_52_3_2_bc2508","Astro"
"x2_35_3_bc3023","Astro"
"x2_75_0_3_bc1836","Astro"
"x2_35_1_bc1207","Astro"
"x2_35_3_bc1336","Astro"
"x2_52_3_2_bc2609","Astro"
"x2_98_4_1_1_bc1790","Astro"
"x2_58_0_1_bc3606","Astro"
"x2_52_0_1_bc1331","Astro"
"x2_52_1_2_bc2233","Astro"
"x2_52_1_1_bc1510","Astro"
"x2_52_0_2_bc0609","Astro"
"x2_35_1_bc2378","Astro"
"x2_52_3_2_bc1561","Astro"
"x2_41_1_1_bc2170","Astro"
"x2_41_1_1_bc3178","Astro"
"x2_35_3_bc1694","Astro"
"x2_75_0_4_bc0986","Astro"
"x2_75_0_2_bc0557","Astro"
"x2_94_1_2_bc1212","Astro"
"x2_41_1_1_bc3064","Astro"
"x2_94_4_2_2_bc1345","Astro"
"x2_35_3_bc2638","Astro"
"x2_75_0_2_bc2193","Astro"
"x2_75_0_4_bc1864","Astro"
"x2_75_0_2_bc1970","Astro"
"x2_35_3_bc1387","Astro"
"x2_52_0_1_bc0975","Astro"
"x2_98_4_1_2_bc1870","Astro"
"x2_58_0_1_bc1641","Astro"
"x2_52_0_2_bc0719","Astro"
"x2_35_1_bc3980","Astro"
"x2_41_1_1_bc2851","Astro"
"x2_52_3_2_bc1622","Astro"
"x2_58_0_1_bc1772","Astro"
"x2_94_1_1_1_bc0554","Astro"
"x2_98_4_1_2_bc1874","Astro"
"x2_94_4_2_1_bc0291","Astro"
"x2_35_3_bc0738","Astro"
"x2_52_0_1_bc1023","Astro"
"x2_35_3_bc2045","Astro"
"x2_52_0_1_bc1926","Astro"
"x2_98_4_2_2_bc1377","Astro"
"x2_41_1_1_bc2233","Astro"
"x2_35_1_bc1934","Astro"
"x2_98_4_1_2_bc0524","Astro"
"x2_98_1_1_bc1255","Astro"
"x2_98_4_2_2_bc0975","Astro"
"x2_52_3_2_bc2729","Astro"
"x2_75_0_4_bc1812","Astro"
"x2_52_3_1_bc2080","Astro"
"x2_52_3_2_bc2230","Astro"
"x2_41_1_1_bc3715","Astro"
"x2_75_0_4_bc0700","Astro"
"x2_41_1_1_bc2669","Astro"
"x2_75_0_3_bc2343","Astro"
"x2_52_3_2_bc2207","Astro"
"x2_52_3_1_bc0939","Astro"
"x2_94_4_2_1_bc0564","Astro"
"x2_58_0_2_bc1209","Astro"
"x2_35_1_bc1592","Astro"
"x2_58_0_2_bc0630","Astro"
"x2_52_3_2_bc2425","Astro"
"x2_98_1_1_bc0704","Astro"
"x2_35_3_bc2112","Astro"
"x2_35_1_bc2282","Astro"
"x2_35_1_bc2225","Astro"
"x2_75_0_1_bc2372","Astro"
"x2_98_4_2_1_bc1337","Astro"
"x2_35_3_bc1933","Astro"
"x2_94_1_2_bc1719","Astro"
"x2_75_0_2_bc1581","Astro"
"x2_35_3_bc3216","Astro"
"x2_58_0_2_bc0776","Astro"
"x2_35_0_bc1386","Astro"
"x2_52_0_1_bc2108","Astro"
"x2_94_4_1_2_bc0618","Astro"
"x2_41_1_1_bc3966","Astro"
"x2_58_0_2_bc1768","Astro"
"x2_75_0_4_bc1587","Astro"
"x2_35_3_bc2211","Astro"
"x2_52_1_2_bc0839","Astro"
"x2_52_3_2_bc2065","Astro"
"x2_94_4_1_2_bc1037","Astro"
"x2_35_3_bc2217","Astro"
"x2_94_1_2_bc0525","Astro"
"x2_98_4_2_2_bc1474","Astro"
"x2_52_0_1_bc1768","Astro"
"x2_41_1_1_bc1665","Astro"
"x2_98_4_1_2_bc1346","Astro"
"x2_98_4_2_1_bc2124","Astro"
"x2_94_4_1_1_bc0995","Astro"
"x2_94_1_2_bc1187","Astro"
"x2_52_0_1_bc1195","Astro"
"x2_52_1_2_bc2601","Astro"
"x2_35_3_bc2807","Astro"
"x2_52_3_1_bc2387","Astro"
"x2_35_0_bc1655","Astro"
"x2_52_0_2_bc0506","Astro"
"x2_94_1_2_bc1404","Astro"
"x2_52_3_2_bc1573","Astro"
"x2_35_0_bc2440","Astro"
"x2_35_3_bc2288","Astro"
"x2_98_4_1_1_bc1512","Astro"
"x2_98_4_1_2_bc0639","Astro"
"x2_98_4_2_1_bc1966","Astro"
"x2_98_4_2_1_bc0539","Astro"
"x2_94_4_2_2_bc0762","Astro"
"x2_75_0_1_bc0920","Astro"
"x2_98_4_2_2_bc1547","Astro"
"x2_35_1_bc2382","Astro"
"x2_52_0_1_bc1359","Astro"
"x2_52_0_2_bc0393","Astro"
"x2_75_0_1_bc1228","Astro"
"x2_75_0_2_bc1203","Astro"
"x2_52_0_2_bc0376","Astro"
"x2_35_3_bc1770","Astro"
"x2_58_0_2_bc2017","Astro"
"x2_75_0_1_bc1472","Astro"
"x2_75_0_3_bc1766","Astro"
"x2_35_1_bc1574","Astro"
"x2_52_0_1_bc1419","Astro"
"x2_98_4_2_2_bc1501","Astro"
"x2_35_1_bc3142","Astro"
"x2_52_1_1_bc0851","Astro"
"x2_58_0_2_bc1393","Astro"
"x2_35_1_bc3902","Astro"
"x2_52_1_1_bc2316","Astro"
"x2_52_0_2_bc0283","Astro"
"x2_98_4_1_1_bc1414","Astro"
"x2_52_0_1_bc3324","Astro"
"x2_35_1_bc3260","Astro"
"x2_35_3_bc2853","Astro"
"x2_94_4_1_2_bc0746","Astro"
"x2_75_0_4_bc1632","Astro"
"x2_35_1_bc1932","Astro"
"x2_94_4_2_1_bc1181","Astro"
"x2_52_0_1_bc2989","Astro"
"x2_98_1_1_bc0478","Astro"
"x2_35_1_bc2337","Astro"
"x2_35_1_bc2251","Astro"
"x2_75_0_4_bc1393","Astro"
"x2_35_3_bc3048","Astro"
"x2_41_1_1_bc3156","Astro"
"x2_98_4_1_1_bc0816","Astro"
"x2_98_4_1_1_bc1877","Astro"
