"","celltype"
"x2_94_1_2_bc0080","eL2/3"
"x2_75_0_3_bc0486","eL2/3"
"x2_98_1_1_bc0436","eL2/3"
"x2_98_4_1_2_bc0371","eL2/3"
"x2_75_0_3_bc0423","eL2/3"
"x2_35_0_bc0903","eL2/3"
"x2_35_1_bc0675","eL2/3"
"x2_98_4_2_1_bc0080","eL2/3"
"x2_52_1_2_bc1085","eL2/3"
"x2_75_0_3_bc0438","eL2/3"
"x2_35_0_bc0151","eL2/3"
"x2_35_1_bc0849","eL2/3"
"x2_94_1_2_bc0115","eL2/3"
"x2_52_3_2_bc0343","eL2/3"
"x2_35_3_bc0076","eL2/3"
"x2_58_0_1_bc0327","eL2/3"
"x2_94_1_1_2_bc1358","eL2/3"
"x2_35_3_bc0771","eL2/3"
"x2_75_0_3_bc0945","eL2/3"
"x2_35_3_bc0550","eL2/3"
"x2_41_1_1_bc0327","eL2/3"
"x2_52_1_1_bc0350","eL2/3"
"x2_52_3_2_bc0053","eL2/3"
"x2_94_4_2_1_bc0071","eL2/3"
"x2_75_0_1_bc0389","eL2/3"
"x2_75_0_3_bc0154","eL2/3"
"x2_75_0_1_bc0406","eL2/3"
"x2_35_0_bc0338","eL2/3"
"x2_94_1_1_1_bc0469","eL2/3"
"x2_52_1_1_bc1087","eL2/3"
"x2_75_0_3_bc0116","eL2/3"
"x2_98_4_1_1_bc0210","eL2/3"
"x2_98_4_1_1_bc0100","eL2/3"
"x2_35_0_bc0908","eL2/3"
"x2_41_1_1_bc0177","eL2/3"
"x2_41_1_1_bc0791","eL2/3"
"x2_94_1_1_1_bc0181","eL2/3"
"x2_41_1_1_bc0150","eL2/3"
"x2_52_3_2_bc0357","eL2/3"
"x2_41_1_1_bc1172","eL2/3"
"x2_75_0_3_bc0425","eL2/3"
"x2_52_1_2_bc0259","eL2/3"
"x2_75_0_2_bc0403","eL2/3"
"x2_94_4_2_1_bc0110","eL2/3"
"x2_94_4_2_2_bc0274","eL2/3"
"x2_94_1_1_2_bc1191","eL2/3"
"x2_52_3_2_bc1005","eL2/3"
"x2_75_0_3_bc1039","eL2/3"
"x2_98_4_1_1_bc0202","eL2/3"
"x2_94_1_2_bc0159","eL2/3"
"x2_94_4_1_1_bc0450","eL2/3"
"x2_52_3_2_bc0330","eL2/3"
"x2_58_0_2_bc0061","eL2/3"
"x2_41_1_1_bc0513","eL2/3"
"x2_52_3_1_bc0287","eL2/3"
"x2_52_3_2_bc0642","eL2/3"
"x2_52_1_2_bc0085","eL2/3"
"x2_52_3_1_bc0866","eL2/3"
"x2_52_3_2_bc0382","eL2/3"
"x2_52_1_2_bc1015","eL2/3"
"x2_94_1_1_2_bc0011","eL2/3"
"x2_98_4_1_2_bc0116","eL2/3"
"x2_94_1_1_1_bc0067","eL2/3"
"x2_35_1_bc0020","eL2/3"
"x2_98_4_1_2_bc0316","eL2/3"
"x2_35_0_bc0279","eL2/3"
"x2_98_4_1_2_bc0497","eL2/3"
"x2_58_0_1_bc1476","eL2/3"
"x2_75_0_3_bc0318","eL2/3"
"x2_94_4_2_2_bc0057","eL2/3"
"x2_35_3_bc0600","eL2/3"
"x2_98_4_2_1_bc0091","eL2/3"
"x2_35_0_bc0935","eL2/3"
"x2_35_1_bc0208","eL2/3"
"x2_52_1_1_bc0020","eL2/3"
"x2_35_3_bc0073","eL2/3"
"x2_35_1_bc0317","eL2/3"
"x2_75_0_4_bc0305","eL2/3"
"x2_98_1_1_bc0075","eL2/3"
"x2_94_1_1_2_bc1177","eL2/3"
"x2_41_1_1_bc0085","eL2/3"
"x2_94_4_2_2_bc0333","eL2/3"
"x2_35_0_bc0938","eL2/3"
"x2_75_0_2_bc0134","eL2/3"
"x2_41_1_1_bc0612","eL2/3"
"x2_75_0_4_bc0340","eL2/3"
"x2_35_3_bc0842","eL2/3"
"x2_75_0_2_bc0395","eL2/3"
"x2_98_4_1_1_bc0194","eL2/3"
"x2_98_4_2_2_bc0493","eL2/3"
"x2_52_1_1_bc0166","eL2/3"
"x2_94_1_1_2_bc0149","eL2/3"
"x2_94_4_1_2_bc0048","eL2/3"
"x2_94_4_1_2_bc0261","eL2/3"
"x2_75_0_3_bc0865","eL2/3"
"x2_94_1_1_1_bc0434","eL2/3"
"x2_75_0_3_bc0547","eL2/3"
"x2_94_1_1_2_bc0156","eL2/3"
"x2_35_3_bc0372","eL2/3"
"x2_52_3_2_bc1341","eL2/3"
"x2_94_1_1_2_bc0350","eL2/3"
"x2_94_4_1_1_bc0665","eL2/3"
"x2_94_1_1_1_bc0185","eL2/3"
"x2_58_0_1_bc5892","eL2/3"
"x2_41_1_1_bc0393","eL2/3"
"x2_98_4_2_2_bc0030","eL2/3"
"x2_94_1_2_bc0073","eL2/3"
"x2_52_1_1_bc0862","eL2/3"
"x2_52_1_1_bc0334","eL2/3"
"x2_75_0_3_bc0600","eL2/3"
"x2_94_1_2_bc0057","eL2/3"
"x2_94_4_2_1_bc0279","eL2/3"
"x2_98_1_1_bc0060","eL2/3"
"x2_52_3_2_bc0869","eL2/3"
"x2_75_0_3_bc0281","eL2/3"
"x2_94_1_1_2_bc1259","eL2/3"
"x2_52_1_2_bc0384","eL2/3"
"x2_98_4_1_2_bc0296","eL2/3"
"x2_98_4_1_1_bc0039","eL2/3"
"x2_35_0_bc0367","eL2/3"
"x2_58_0_1_bc0502","eL2/3"
"x2_98_1_1_bc0041","eL2/3"
"x2_35_0_bc0523","eL2/3"
"x2_94_1_1_1_bc0387","eL2/3"
"x2_94_1_1_2_bc1197","eL2/3"
"x2_35_3_bc1172","eL2/3"
"x2_94_4_2_1_bc0150","eL2/3"
"x2_98_4_2_2_bc0009","eL2/3"
"x2_94_1_2_bc0188","eL2/3"
"x2_94_1_2_bc0066","eL2/3"
"x2_75_0_1_bc0610","eL2/3"
"x2_35_0_bc1391","eL2/3"
"x2_75_0_3_bc0358","eL2/3"
"x2_94_4_2_2_bc0070","eL2/3"
"x2_98_4_1_1_bc0748","eL2/3"
"x2_35_1_bc0243","eL2/3"
"x2_52_3_2_bc0202","eL2/3"
"x2_52_3_2_bc0408","eL2/3"
"x2_75_0_4_bc0138","eL2/3"
"x2_52_1_1_bc0073","eL2/3"
"x2_75_0_1_bc0615","eL2/3"
"x2_52_3_1_bc0283","eL2/3"
"x2_35_0_bc0330","eL2/3"
"x2_75_0_1_bc0243","eL2/3"
"x2_98_4_1_2_bc0085","eL2/3"
"x2_52_0_1_bc0962","eL2/3"
"x2_75_0_3_bc0730","eL2/3"
"x2_94_1_1_2_bc0087","eL2/3"
"x2_41_1_1_bc0055","eL2/3"
"x2_94_1_2_bc0290","eL2/3"
"x2_94_4_1_2_bc0036","eL2/3"
"x2_94_1_1_2_bc1046","eL2/3"
"x2_52_3_1_bc0494","eL2/3"
"x2_98_4_1_2_bc0055","eL2/3"
"x2_35_0_bc0185","eL2/3"
"x2_35_0_bc0270","eL2/3"
"x2_75_0_3_bc0379","eL2/3"
"x2_75_0_3_bc0059","eL2/3"
"x2_75_0_4_bc0318","eL2/3"
"x2_52_1_1_bc0212","eL2/3"
"x2_75_0_4_bc0103","eL2/3"
"x2_52_3_1_bc1338","eL2/3"
"x2_35_1_bc0196","eL2/3"
"x2_41_1_1_bc0309","eL2/3"
"x2_52_3_1_bc0667","eL2/3"
"x2_52_0_2_bc0033","eL2/3"
"x2_98_4_1_2_bc0208","eL2/3"
"x2_94_1_1_1_bc0412","eL2/3"
"x2_75_0_2_bc0063","eL2/3"
"x2_52_1_2_bc0522","eL2/3"
"x2_58_0_1_bc0113","eL2/3"
"x2_75_0_1_bc0114","eL2/3"
"x2_52_3_1_bc0277","eL2/3"
"x2_35_3_bc0032","eL2/3"
"x2_94_1_2_bc0067","eL2/3"
"x2_75_0_1_bc0288","eL2/3"
"x2_75_0_3_bc0669","eL2/3"
"x2_52_0_1_bc0298","eL2/3"
"x2_75_0_3_bc0292","eL2/3"
"x2_52_3_2_bc1241","eL2/3"
"x2_52_1_2_bc0693","eL2/3"
"x2_52_3_2_bc0188","eL2/3"
"x2_94_4_1_2_bc0285","eL2/3"
"x2_94_1_1_1_bc0087","eL2/3"
"x2_35_0_bc1226","eL2/3"
"x2_98_4_1_1_bc0431","eL2/3"
"x2_94_4_1_1_bc0074","eL2/3"
"x2_41_1_1_bc1112","eL2/3"
"x2_94_4_1_2_bc0519","eL2/3"
"x2_52_3_2_bc0349","eL2/3"
"x2_52_1_2_bc0804","eL2/3"
"x2_98_4_1_1_bc1420","eL2/3"
"x2_98_4_1_2_bc0048","eL2/3"
"x2_98_4_1_2_bc0081","eL2/3"
"x2_75_0_3_bc0798","eL2/3"
"x2_58_0_2_bc0144","eL2/3"
"x2_52_3_2_bc0603","eL2/3"
"x2_52_3_2_bc0376","eL2/3"
"x2_94_1_1_2_bc1340","eL2/3"
"x2_41_1_1_bc0882","eL2/3"
"x2_52_3_2_bc0111","eL2/3"
"x2_98_4_1_1_bc0336","eL2/3"
"x2_58_0_1_bc1121","eL2/3"
"x2_41_1_1_bc0385","eL2/3"
"x2_94_4_1_2_bc0326","eL2/3"
"x2_41_1_1_bc0782","eL2/3"
"x2_52_1_2_bc0735","eL2/3"
"x2_75_0_3_bc0315","eL2/3"
"x2_94_1_2_bc0287","eL2/3"
"x2_98_4_2_2_bc0240","eL2/3"
"x2_75_0_1_bc0094","eL2/3"
"x2_75_0_1_bc0164","eL2/3"
"x2_75_0_3_bc0263","eL2/3"
"x2_58_0_2_bc0193","eL2/3"
"x2_94_1_1_1_bc0061","eL2/3"
"x2_35_0_bc0201","eL2/3"
"x2_98_1_1_bc0171","eL2/3"
"x2_52_0_1_bc0089","eL2/3"
"x2_94_4_2_1_bc0292","eL2/3"
"x2_75_0_1_bc0886","eL2/3"
"x2_94_4_2_1_bc0281","eL2/3"
"x2_52_1_2_bc0020","eL2/3"
"x2_94_4_2_1_bc0231","eL2/3"
"x2_35_0_bc0204","eL2/3"
"x2_52_3_2_bc0705","eL2/3"
"x2_75_0_2_bc0129","eL2/3"
"x2_35_0_bc0920","eL2/3"
"x2_52_3_2_bc0691","eL2/3"
"x2_94_4_1_1_bc0332","eL2/3"
"x2_98_4_1_2_bc0060","eL2/3"
"x2_58_0_1_bc0408","eL2/3"
"x2_75_0_2_bc0165","eL2/3"
"x2_58_0_2_bc0166","eL2/3"
"x2_94_4_1_1_bc0279","eL2/3"
"x2_94_4_2_2_bc0514","eL2/3"
"x2_75_0_4_bc0421","eL2/3"
"x2_52_3_2_bc0055","eL2/3"
"x2_98_4_1_1_bc0067","eL2/3"
"x2_52_3_2_bc1029","eL2/3"
"x2_35_3_bc0166","eL2/3"
"x2_41_1_1_bc0425","eL2/3"
"x2_75_0_2_bc0056","eL2/3"
"x2_98_4_1_1_bc0170","eL2/3"
"x2_35_3_bc0142","eL2/3"
"x2_75_0_1_bc0522","eL2/3"
"x2_35_0_bc0371","eL2/3"
"x2_52_3_2_bc0431","eL2/3"
"x2_75_0_2_bc0676","eL2/3"
"x2_52_3_2_bc1296","eL2/3"
"x2_94_4_2_2_bc0271","eL2/3"
"x2_58_0_1_bc0230","eL2/3"
"x2_98_4_2_1_bc0058","eL2/3"
"x2_75_0_3_bc0353","eL2/3"
"x2_94_4_2_2_bc0860","eL2/3"
"x2_75_0_3_bc0436","eL2/3"
"x2_52_3_2_bc1200","eL2/3"
"x2_58_0_1_bc0192","eL2/3"
"x2_94_1_2_bc0789","eL2/3"
"x2_75_0_4_bc0572","eL2/3"
"x2_75_0_4_bc0324","eL2/3"
"x2_52_0_1_bc0528","eL2/3"
"x2_35_0_bc0519","eL2/3"
"x2_75_0_2_bc0456","eL2/3"
"x2_75_0_1_bc0045","eL2/3"
"x2_35_0_bc0417","eL2/3"
"x2_94_1_2_bc0422","eL2/3"
"x2_41_1_1_bc0184","eL2/3"
"x2_35_3_bc0946","eL2/3"
"x2_98_4_2_1_bc0204","eL2/3"
"x2_75_0_3_bc1001","eL2/3"
"x2_52_3_2_bc0348","eL2/3"
"x2_98_4_1_2_bc1011","eL2/3"
"x2_52_1_1_bc0605","eL2/3"
"x2_35_0_bc0609","eL2/3"
"x2_94_4_1_1_bc0400","eL2/3"
"x2_75_0_3_bc0676","eL2/3"
"x2_52_3_2_bc1255","eL2/3"
"x2_52_3_1_bc0046","eL2/3"
"x2_58_0_1_bc0727","eL2/3"
"x2_94_1_1_1_bc0004","eL2/3"
"x2_94_4_2_1_bc0263","eL2/3"
"x2_52_1_2_bc0136","eL2/3"
"x2_94_1_1_2_bc1211","eL2/3"
"x2_35_3_bc0111","eL2/3"
"x2_75_0_4_bc0334","eL2/3"
"x2_35_3_bc0470","eL2/3"
"x2_98_4_1_2_bc0723","eL2/3"
"x2_94_1_1_2_bc0248","eL2/3"
"x2_35_1_bc0514","eL2/3"
"x2_52_3_2_bc0101","eL2/3"
"x2_94_4_2_1_bc0133","eL2/3"
"x2_52_1_1_bc0133","eL2/3"
"x2_98_4_1_1_bc1627","eL2/3"
"x2_94_1_1_1_bc0431","eL2/3"
"x2_52_1_1_bc0059","eL2/3"
"x2_75_0_3_bc0833","eL2/3"
"x2_52_3_1_bc0041","eL2/3"
"x2_75_0_4_bc1048","eL2/3"
"x2_98_4_1_1_bc0387","eL2/3"
"x2_98_4_1_2_bc0068","eL2/3"
"x2_75_0_1_bc0077","eL2/3"
"x2_41_1_1_bc0613","eL2/3"
"x2_94_1_1_1_bc0119","eL2/3"
"x2_94_4_2_1_bc0062","eL2/3"
"x2_52_1_2_bc0291","eL2/3"
"x2_75_0_3_bc0941","eL2/3"
"x2_52_3_1_bc0027","eL2/3"
"x2_75_0_3_bc0328","eL2/3"
"x2_35_1_bc0891","eL2/3"
"x2_35_0_bc0667","eL2/3"
"x2_52_3_2_bc0615","eL2/3"
"x2_94_4_1_2_bc0066","eL2/3"
"x2_58_0_1_bc0759","eL2/3"
"x2_75_0_3_bc0166","eL2/3"
"x2_52_3_2_bc0485","eL2/3"
"x2_52_0_1_bc0266","eL2/3"
"x2_98_4_2_2_bc0343","eL2/3"
"x2_94_4_2_1_bc0094","eL2/3"
"x2_98_1_1_bc0204","eL2/3"
"x2_94_1_1_1_bc0226","eL2/3"
"x2_94_1_1_2_bc0354","eL2/3"
"x2_52_1_1_bc1033","eL4"
"x2_52_0_1_bc0968","eL4"
"x2_35_3_bc0151","eL4"
"x2_94_4_2_2_bc0081","eL4"
"x2_94_4_1_2_bc0110","eL4"
"x2_75_0_3_bc0768","eL4"
"x2_52_3_2_bc1138","eL4"
"x2_35_3_bc1207","eL4"
"x2_52_3_2_bc1933","eL4"
"x2_58_0_1_bc0782","eL4"
"x2_94_4_2_1_bc0162","eL4"
"x2_35_0_bc1067","eL4"
"x2_58_0_1_bc4490","eL4"
"x2_52_3_2_bc1135","eL4"
"x2_41_1_1_bc0731","eL4"
"x2_94_1_1_2_bc0226","eL4"
"x2_52_1_1_bc1097","eL4"
"x2_98_4_2_2_bc1058","eL4"
"x2_35_1_bc0526","eL4"
"x2_94_4_2_2_bc0223","eL4"
"x2_52_3_2_bc1360","eL4"
"x2_75_0_1_bc0385","eL4"
"x2_35_3_bc0361","eL4"
"x2_75_0_3_bc0564","eL4"
"x2_94_4_1_2_bc0723","eL4"
"x2_98_4_2_1_bc0472","eL4"
"x2_52_3_1_bc1192","eL4"
"x2_41_1_1_bc1031","eL4"
"x2_75_0_1_bc0581","eL4"
"x2_98_4_1_1_bc0294","eL4"
"x2_52_3_2_bc0544","eL4"
"x2_35_1_bc0674","eL4"
"x2_41_1_1_bc0494","eL4"
"x2_58_0_2_bc0071","eL4"
"x2_98_4_2_2_bc0372","eL4"
"x2_35_3_bc0930","eL4"
"x2_75_0_1_bc0634","eL4"
"x2_98_4_1_2_bc0015","eL4"
"x2_58_0_1_bc0390","eL4"
"x2_52_3_1_bc0010","eL4"
"x2_98_4_1_2_bc0092","eL4"
"x2_41_1_1_bc0940","eL4"
"x2_35_3_bc0701","eL4"
"x2_35_3_bc0907","eL4"
"x2_94_4_1_2_bc0129","eL4"
"x2_52_1_1_bc0912","eL4"
"x2_94_4_2_1_bc0484","eL4"
"x2_52_3_1_bc1395","eL4"
"x2_58_0_1_bc0388","eL4"
"x2_94_1_1_2_bc0219","eL4"
"x2_75_0_3_bc0634","eL4"
"x2_94_4_1_2_bc0301","eL4"
"x2_94_4_1_2_bc0420","eL4"
"x2_75_0_4_bc0147","eL4"
"x2_75_0_3_bc0795","eL4"
"x2_94_4_1_2_bc0167","eL4"
"x2_35_3_bc0307","eL4"
"x2_98_4_1_1_bc0174","eL4"
"x2_98_4_1_1_bc0032","eL4"
"x2_52_0_2_bc0122","eL4"
"x2_52_3_1_bc0099","eL4"
"x2_35_3_bc0866","eL4"
"x2_35_0_bc0410","eL4"
"x2_52_0_1_bc0579","eL4"
"x2_75_0_3_bc0371","eL4"
"x2_52_1_1_bc0435","eL4"
"x2_75_0_2_bc0271","eL4"
"x2_58_0_1_bc0536","eL4"
"x2_94_4_1_2_bc0223","eL4"
"x2_35_1_bc2427","eL4"
"x2_58_0_1_bc0323","eL4"
"x2_58_0_1_bc0531","eL4"
"x2_75_0_1_bc0191","eL4"
"x2_52_0_1_bc0522","eL4"
"x2_94_4_2_2_bc0076","eL4"
"x2_75_0_1_bc0393","eL4"
"x2_52_0_2_bc0160","eL4"
"x2_52_1_1_bc0464","eL4"
"x2_58_0_1_bc0238","eL4"
"x2_41_1_1_bc1163","eL4"
"x2_52_3_1_bc0376","eL4"
"x2_58_0_1_bc0448","eL4"
"x2_75_0_1_bc0295","eL4"
"x2_75_0_2_bc0412","eL4"
"x2_75_0_4_bc0253","eL4"
"x2_98_4_1_2_bc0133","eL4"
"x2_94_1_1_1_bc0426","eL4"
"x2_52_3_2_bc1158","eL4"
"x2_58_0_1_bc1336","eL4"
"x2_98_4_1_1_bc0065","eL4"
"x2_52_0_2_bc0157","eL4"
"x2_94_1_1_1_bc0191","eL4"
"x2_58_0_2_bc0610","eL4"
"x2_75_0_4_bc0104","eL4"
"x2_52_3_2_bc0569","eL4"
"x2_75_0_3_bc0340","eL4"
"x2_35_1_bc0040","eL4"
"x2_52_3_1_bc0485","eL4"
"x2_41_1_1_bc0656","eL4"
"x2_52_3_2_bc0062","eL4"
"x2_52_0_2_bc0101","eL4"
"x2_75_0_3_bc1218","eL4"
"x2_75_0_2_bc0777","eL4"
"x2_58_0_2_bc0284","eL4"
"x2_52_1_2_bc0146","eL4"
"x2_98_4_1_2_bc0358","eL4"
"x2_52_3_1_bc0585","eL4"
"x2_52_0_1_bc0912","eL4"
"x2_94_4_1_2_bc0080","eL4"
"x2_98_4_1_1_bc0257","eL4"
"x2_35_3_bc0536","eL4"
"x2_52_0_2_bc0327","eL4"
"x2_35_1_bc0521","eL4"
"x2_58_0_1_bc0071","eL4"
"x2_35_1_bc1009","eL4"
"x2_35_3_bc0270","eL4"
"x2_58_0_1_bc0263","eL4"
"x2_52_3_2_bc0998","eL4"
"x2_52_3_2_bc0654","eL4"
"x2_52_3_1_bc0677","eL4"
"x2_94_1_1_2_bc0073","eL4"
"x2_52_3_2_bc0452","eL4"
"x2_52_1_2_bc1270","eL4"
"x2_52_0_2_bc0175","eL4"
"x2_35_0_bc0212","eL4"
"x2_98_1_1_bc0301","eL4"
"x2_98_1_1_bc0095","eL4"
"x2_52_3_2_bc1184","eL4"
"x2_98_4_2_1_bc0266","eL4"
"x2_58_0_2_bc0090","eL4"
"x2_58_0_2_bc0033","eL4"
"x2_75_0_1_bc0374","eL4"
"x2_52_3_1_bc0416","eL4"
"x2_58_0_2_bc0583","eL4"
"x2_52_3_1_bc0184","eL4"
"x2_52_1_1_bc0160","eL4"
"x2_98_4_2_1_bc0260","eL4"
"x2_58_0_1_bc0968","eL4"
"x2_52_0_1_bc1163","eL4"
"x2_75_0_3_bc0146","eL4"
"x2_35_0_bc0166","eL4"
"x2_58_0_1_bc0645","eL4"
"x2_52_1_2_bc0614","eL4"
"x2_98_4_2_1_bc0479","eL4"
"x2_52_3_2_bc0788","eL4"
"x2_52_1_2_bc0378","eL4"
"x2_94_4_2_1_bc0122","eL4"
"x2_58_0_1_bc0404","eL4"
"x2_52_3_1_bc0734","eL4"
"x2_75_0_3_bc0236","eL4"
"x2_98_4_2_2_bc0204","eL4"
"x2_98_4_1_1_bc0580","eL4"
"x2_41_1_1_bc0488","eL4"
"x2_98_4_1_1_bc0227","eL4"
"x2_35_1_bc0086","eL4"
"x2_98_4_1_1_bc0345","eL4"
"x2_52_3_2_bc0235","eL4"
"x2_98_1_1_bc0045","eL4"
"x2_52_0_1_bc1642","eL4"
"x2_52_0_2_bc0092","eL4"
"x2_75_0_3_bc0840","eL4"
"x2_58_0_1_bc0492","eL4"
"x2_98_4_1_2_bc0279","eL4"
"x2_52_3_2_bc1438","eL4"
"x2_52_3_2_bc0095","eL4"
"x2_52_0_1_bc0782","eL4"
"x2_75_0_3_bc0165","eL4"
"x2_52_1_1_bc0544","eL4"
"x2_98_4_2_2_bc0314","eL4"
"x2_75_0_2_bc0439","eL4"
"x2_41_1_1_bc0956","eL4"
"x2_52_1_1_bc0506","eL4"
"x2_75_0_1_bc0741","eL4"
"x2_58_0_1_bc0365","eL4"
"x2_75_0_3_bc0306","eL4"
"x2_52_3_1_bc0077","eL4"
"x2_41_1_1_bc0943","eL4"
"x2_58_0_1_bc0268","eL4"
"x2_52_3_1_bc0170","eL4"
"x2_75_0_3_bc0327","eL4"
"x2_52_1_1_bc0195","eL4"
"x2_75_0_1_bc0116","eL4"
"x2_75_0_3_bc0127","eL4"
"x2_75_0_1_bc0560","eL4"
"x2_35_0_bc0373","eL4"
"x2_58_0_2_bc0387","eL4"
"x2_75_0_4_bc0485","eL4"
"x2_41_1_1_bc0789","eL4"
"x2_94_1_2_bc0348","eL4"
"x2_35_1_bc0594","eL4"
"x2_58_0_1_bc0434","eL4"
"x2_52_1_2_bc0719","eL4"
"x2_52_0_1_bc0062","eL4"
"x2_35_0_bc0669","eL4"
"x2_94_4_2_2_bc0181","eL4"
"x2_41_1_1_bc0225","eL4"
"x2_52_3_2_bc0913","eL4"
"x2_94_4_2_2_bc0167","eL4"
"x2_52_1_1_bc0757","eL4"
"x2_58_0_1_bc0619","eL4"
"x2_41_1_1_bc0025","eL4"
"x2_98_4_1_1_bc0305","eL4"
"x2_94_1_1_1_bc0369","eL4"
"x2_52_3_2_bc0903","eL4"
"x2_98_4_1_2_bc0093","eL4"
"x2_58_0_1_bc0303","eL4"
"x2_98_4_1_1_bc0493","eL4"
"x2_35_3_bc0838","eL4"
"x2_52_3_2_bc0323","eL4"
"x2_52_1_1_bc0569","eL4"
"x2_75_0_2_bc0511","eL4"
"x2_52_3_2_bc0463","eL4"
"x2_98_1_1_bc0281","eL4"
"x2_94_4_2_1_bc0254","eL4"
"x2_98_4_1_1_bc0160","eL4"
"x2_35_3_bc0321","eL4"
"x2_52_0_1_bc0203","eL4"
"x2_52_0_1_bc0227","eL4"
"x2_52_0_1_bc0796","eL4"
"x2_94_1_1_1_bc0548","eL4"
"x2_75_0_2_bc0233","eL4"
"x2_52_0_1_bc0607","eL4"
"x2_52_3_1_bc0843","eL4"
"x2_41_1_1_bc0654","eL4"
"x2_41_1_1_bc0471","eL4"
"x2_75_0_4_bc0559","eL4"
"x2_52_3_2_bc0559","eL4"
"x2_94_4_2_2_bc0192","eL4"
"x2_52_0_2_bc0193","eL4"
"x2_35_0_bc0088","eL4"
"x2_52_3_1_bc0450","eL4"
"x2_52_3_2_bc0158","eL4"
"x2_35_3_bc0740","eL4"
"x2_75_0_3_bc0826","eL4"
"x2_94_1_1_2_bc0258","eL4"
"x2_94_1_1_2_bc0153","eL4"
"x2_58_0_1_bc0235","eL4"
"x2_52_3_2_bc0051","eL4"
"x2_98_4_2_1_bc0128","eL4"
"x2_52_3_1_bc0632","eL4"
"x2_98_1_1_bc0371","eL4"
"x2_52_0_1_bc1209","eL4"
"x2_52_0_1_bc1182","eL4"
"x2_52_3_2_bc0285","eL4"
"x2_41_1_1_bc0046","eL4"
"x2_58_0_2_bc0303","eL4"
"x2_52_1_1_bc0597","eL4"
"x2_35_3_bc0339","eL4"
"x2_98_4_1_1_bc0113","eL4"
"x2_52_0_1_bc1208","eL4"
"x2_75_0_4_bc0410","eL4"
"x2_75_0_2_bc0126","eL4"
"x2_98_4_2_1_bc0046","eL4"
"x2_98_1_1_bc0236","eL4"
"x2_52_3_1_bc0152","eL4"
"x2_52_3_1_bc0710","eL4"
"x2_35_3_bc0670","eL4"
"x2_52_3_2_bc0931","eL4"
"x2_75_0_2_bc0723","eL4"
"x2_94_1_1_1_bc0232","eL4"
"x2_98_1_1_bc0494","eL4"
"x2_52_3_2_bc0238","eL4"
"x2_75_0_2_bc0125","eL4"
"x2_58_0_1_bc0732","eL4"
"x2_52_3_1_bc0572","eL4"
"x2_94_1_2_bc0790","eL4"
"x2_98_1_1_bc0084","eL4"
"x2_52_1_2_bc0219","eL4"
"x2_58_0_2_bc0291","eL4"
"x2_75_0_3_bc0700","eL4"
"x2_98_1_1_bc0560","eL4"
"x2_98_4_1_1_bc0255","eL4"
"x2_94_4_2_1_bc0209","eL4"
"x2_52_1_2_bc1193","eL4"
"x2_52_0_2_bc0444","eL4"
"x2_52_1_1_bc0169","eL4"
"x2_52_3_2_bc1034","eL4"
"x2_58_0_2_bc0622","eL4"
"x2_52_3_1_bc0675","eL4"
"x2_75_0_4_bc0633","eL4"
"x2_94_1_1_1_bc0317","eL4"
"x2_94_4_1_2_bc0265","eL4"
"x2_98_1_1_bc0386","eL4"
"x2_52_3_2_bc0798","eL4"
"x2_94_1_1_1_bc0348","eL4"
"x2_75_0_4_bc0263","eL4"
"x2_52_3_2_bc0406","eL4"
"x2_52_0_1_bc0863","eL4"
"x2_52_0_1_bc0820","eL4"
"x2_52_0_1_bc0104","eL4"
"x2_52_0_1_bc0388","eL4"
"x2_52_3_2_bc0194","eL4"
"x2_94_4_2_1_bc0210","eL4"
"x2_58_0_2_bc0388","eL4"
"x2_52_3_1_bc0423","eL4"
"x2_52_1_2_bc0047","eL4"
"x2_41_1_1_bc2291","eL4"
"x2_58_0_1_bc0191","eL4"
"x2_52_0_1_bc0724","eL4"
"x2_35_1_bc0473","eL4"
"x2_52_1_1_bc0353","eL4"
"x2_52_3_2_bc0275","eL4"
"x2_52_1_2_bc0749","eL4"
"x2_94_1_2_bc0495","eL4"
"x2_52_1_1_bc0357","eL4"
"x2_94_1_2_bc0179","eL4"
"x2_98_1_1_bc0137","eL4"
"x2_52_3_1_bc0459","eL4"
"x2_52_0_1_bc0186","eL4"
"x2_75_0_4_bc0441","eL4"
"x2_52_3_1_bc0509","eL4"
"x2_52_1_2_bc0776","eL4"
"x2_52_1_1_bc0674","eL4"
"x2_52_1_1_bc0175","eL4"
"x2_94_4_1_2_bc0417","eL4"
"x2_41_1_1_bc1038","eL4"
"x2_94_4_2_2_bc0187","eL4"
"x2_52_1_2_bc0918","eL4"
"x2_35_1_bc0948","eL4"
"x2_41_1_1_bc0339","eL4"
"x2_52_0_1_bc0478","eL4"
"x2_94_4_2_2_bc0109","eL4"
"x2_52_0_1_bc0221","eL4"
"x2_58_0_1_bc0842","eL4"
"x2_35_3_bc0533","eL4"
"x2_52_1_1_bc0547","eL4"
"x2_94_4_2_1_bc0039","eL4"
"x2_75_0_1_bc0740","eL4"
"x2_35_1_bc1341","eL4"
"x2_94_4_2_2_bc0009","eL4"
"x2_52_1_1_bc0720","eL4"
"x2_52_0_1_bc0039","eL4"
"x2_58_0_2_bc1141","eL4"
"x2_35_1_bc0285","eL4"
"x2_52_3_1_bc0722","eL4"
"x2_52_3_2_bc1186","eL4"
"x2_94_4_2_2_bc0261","eL4"
"x2_98_4_1_1_bc1178","eL4"
